,paper_title,paper_link,conference,year,repo_link,repo_star,last_update,img2graph,text2graph,code2graph,Platform
540,Convolutional Sequence to Sequence Model for Human Dynamics,http://openaccess.thecvf.com/content_cvpr_2018/papers/Li_Convolutional_Sequence_to_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/chaneyddtt/Convolutional-Sequence-to-Sequence-Model-for-Human-Dynamics,15,1/2/2019,0,0,0,tensorflow
541,NAG: Network for Adversary Generation,http://openaccess.thecvf.com/content_cvpr_2018/papers/Mopuri_NAG_Network_for_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/val-iisc/nag,16,1/2/2019,0,0,0,tensorflow
542,Fast Video Object Segmentation by Reference-Guided Mask Propagation,http://openaccess.thecvf.com/content_cvpr_2018/papers/Oh_Fast_Video_Object_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/seoungwugoh/RGMP,27,1/2/2019,1,0,0,pytorch
543,"Total Capture: A 3D Deformation Model for Tracking Faces, Hands, and Bodies",http://openaccess.thecvf.com/content_cvpr_2018/papers/Joo_Total_Capture_A_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/Myzhencai/Total-Capture,17,1/2/2019,0,0,0,tensorflow
544,Wasserstein Generative Adversarial Networks,http://proceedings.mlr.press/v70/arjovsky17a.html,ICML,2017,https://github.com/luslab/scRNAseq-WGAN-GP,15,1/2/2019,0,0,0,tensorflow
545,Adversarial Attack on Graph Structured Data,http://proceedings.mlr.press/v80/dai18b.html,ICML,2018,https://github.com/Hanjun-Dai/graph_adversarial_attack,17,1/2/2019,0,0,0,pytorch
546,Efficient Neural Audio Synthesis,http://proceedings.mlr.press/v80/kalchbrenner18a.html,ICML,2018,https://github.com/fedden/TensorFlow-Efficient-Neural-Audio-Synthesis,15,1/2/2019,0,0,0,tensorflow
547,Visual Coreference Resolution in Visual Dialog using Neural Module Networks,http://openaccess.thecvf.com/content_ECCV_2018/html/Satwik_Kottur_Visual_Coreference_Resolution_ECCV_2018_paper.html,ECCV,2018,https://github.com/facebookresearch/corefnmn,25,1/2/2019,0,0,0,tensorflow
548,Spherical convolutions and their application in molecular modelling,http://papers.nips.cc/paper/6935-spherical-convolutions-and-their-application-in-molecular-modelling.pdf,NIPS,2017,https://github.com/deepfold/NIPS2017,14,1/2/2019,0,0,0,tensorflow
549,Multi-Information Source Optimization,http://papers.nips.cc/paper/7016-multi-information-source-optimization.pdf,NIPS,2017,https://github.com/deepfold/NIPS2017,14,1/2/2019,0,0,0,tensorflow
550,Convexified Convolutional Neural Networks,http://proceedings.mlr.press/v70/zhang17f.html,ICML,2017,https://github.com/zhangyuc/CCNN,12,1/2/2019,0,0,0,tensorflow
551,Adversarial Complementary Learning for Weakly Supervised Object Localization,http://openaccess.thecvf.com/content_cvpr_2018/papers/Zhang_Adversarial_Complementary_Learning_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/xiaomengyc/ACoL,39,1/2/2019,0,0,0,pytorch
552,Streaming Sparse Gaussian Process Approximations,http://papers.nips.cc/paper/6922-streaming-sparse-gaussian-process-approximations.pdf,NIPS,2017,https://github.com/thangbui/streaming_sparse_gp,17,1/2/2019,0,0,0,tensorflow
553,Semantic Filtering,http://openaccess.thecvf.com/content_cvpr_2016/html/Yang_Semantic_Filtering_CVPR_2016_paper.html,CVPR,2016,https://github.com/shenshen-hungry/Semantic-CNN,16,1/2/2019,0,0,0,tensorflow
554,Convolutional Neural Networks for No-Reference Image Quality Assessment,http://openaccess.thecvf.com/content_cvpr_2014/html/Kang_Convolutional_Neural_Networks_2014_CVPR_paper.html,CVPR,2014,https://github.com/lidq92/CNNIQA,16,1/2/2019,0,0,0,tensorflow
555,CTAP: Complementary Temporal Action Proposal Generation,http://openaccess.thecvf.com/content_ECCV_2018/html/Jiyang_Gao_CTAP_Complementary_Temporal_ECCV_2018_paper.html,ECCV,2018,https://github.com/jiyanggao/CTAP,18,1/2/2019,0,0,0,tensorflow
556,Decouple Learning for Parameterized Image Operators,http://openaccess.thecvf.com/content_ECCV_2018/html/Qingnan_Fan_Learning_to_Learn_ECCV_2018_paper.html,ECCV,2018,https://github.com/fqnchina/DecoupleLearning,12,1/2/2019,0,0,0,pytorch
557,Low-Shot Learning With Large-Scale Diffusion,http://openaccess.thecvf.com/content_cvpr_2018/papers/Douze_Low-Shot_Learning_With_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/facebookresearch/low-shot-with-diffusion,19,1/2/2019,0,0,0,pytorch
558,Glimpse Clouds: Human Activity Recognition From Unstructured Feature Points,http://openaccess.thecvf.com/content_cvpr_2018/papers/Baradel_Glimpse_Clouds_Human_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/fabienbaradel/glimpse_clouds,18,1/2/2019,0,0,0,pytorch
559,Attributes2Classname: A Discriminative Model for Attribute-Based Unsupervised Zero-Shot Learning,http://openaccess.thecvf.com/content_iccv_2017/html/Demirel_Attributes2Classname_A_Discriminative_ICCV_2017_paper.html,ICCV,2017,https://github.com/berkandemirel/attributes2classname,14,1/2/2019,0,0,0,tensorflow
560,Min-Entropy Latent Model for Weakly Supervised Object Detection,http://openaccess.thecvf.com/content_cvpr_2018/papers/Wan_Min-Entropy_Latent_Model_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/Winfrand/MELM,13,1/2/2019,0,0,0,pytorch
561,HashGAN: Deep Learning to Hash With Pair Conditional Wasserstein GAN,http://openaccess.thecvf.com/content_cvpr_2018/papers/Cao_HashGAN_Deep_Learning_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/thuml/HashGAN,22,1/2/2019,0,0,0,tensorflow
562,Light Field Blind Motion Deblurring,http://openaccess.thecvf.com/content_cvpr_2017/html/Srinivasan_Light_Field_Blind_CVPR_2017_paper.html,CVPR,2017,https://github.com/pratulsrinivasan/Light_Field_Blind_Motion_Deblurring,13,1/2/2019,0,0,0,tensorflow
563,Neural Sign Language Translation,http://openaccess.thecvf.com/content_cvpr_2018/papers/Camgoz_Neural_Sign_Language_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/neccam/nslt,15,1/2/2019,1,0,0,tensorflow
564,Learning Rich Features for Image Manipulation Detection,http://openaccess.thecvf.com/content_cvpr_2018/papers/Zhou_Learning_Rich_Features_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/LarryJiang134/Image_manipulation_detection,27,1/2/2019,0,0,0,tensorflow
565,Hierarchical Novelty Detection for Visual Object Recognition,http://openaccess.thecvf.com/content_cvpr_2018/papers/Lee_Hierarchical_Novelty_Detection_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/kibok90/cvpr2018-hnd,17,1/2/2019,0,0,0,pytorch
566,Learning to Forecast and Refine Residual Motion for Image-to-Video Generation,http://openaccess.thecvf.com/content_ECCV_2018/html/Long_Zhao_Learning_to_Forecast_ECCV_2018_paper.html,ECCV,2018,https://github.com/garyzhao/FRGAN,14,1/2/2019,0,0,0,pytorch
567,Deep Expander Networks: Efficient Deep Networks from Graph Theory,http://openaccess.thecvf.com/content_ECCV_2018/html/Ameya_Prabhu_Deep_Expander_Networks_ECCV_2018_paper.html,ECCV,2018,https://github.com/DrImpossible/Deep-Expander-Networks,19,1/2/2019,0,0,0,pytorch
568,Face Aging With Identity-Preserved Conditional Generative Adversarial Networks,http://openaccess.thecvf.com/content_cvpr_2018/papers/Wang_Face_Aging_With_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/dawei6875797/Face-Aging-with-Identity-Preserved-Conditional-Generative-Adversarial-Networks,23,1/2/2019,0,0,0,tensorflow
569,Dynamic Multimodal Instance Segmentation Guided by Natural Language Queries,http://openaccess.thecvf.com/content_ECCV_2018/html/Edgar_Margffoy-Tuay_Dynamic_Multimodal_Instance_ECCV_2018_paper.html,ECCV,2018,https://github.com/BCV-Uniandes/query-objseg,25,1/2/2019,0,0,0,pytorch
570,Learning Transferable Architectures for Scalable Image Recognition,http://openaccess.thecvf.com/content_cvpr_2018/papers/Zoph_Learning_Transferable_Architectures_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/aussetg/nasnet.pytorch,12,1/2/2019,0,0,0,pytorch
571,Learning Conditioned Graph Structures for Interpretable Visual Question Answering,https://papers.nips.cc/paper/8054-learning-conditioned-graph-structures-for-interpretable-visual-question-answering.pdf,NIPS,2018,https://github.com/aimbrain/vqa-project,57,1/2/2019,1,0,0,pytorch
572,Open Set Domain Adaptation by Backpropagation,http://openaccess.thecvf.com/content_ECCV_2018/html/Kuniaki_Saito_Adversarial_Open_Set_ECCV_2018_paper.html,ECCV,2018,https://github.com/YU1ut/openset-DA,15,1/2/2019,0,0,0,pytorch
573,Learning by Asking Questions,http://openaccess.thecvf.com/content_cvpr_2018/papers/Misra_Learning_by_Asking_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/yanghoonkim/question_generation,13,1/2/2019,0,0,0,tensorflow
574,DESIRE: Distant Future Prediction in Dynamic Scenes With Interacting Agents,http://openaccess.thecvf.com/content_cvpr_2017/html/Lee_DESIRE_Distant_Future_CVPR_2017_paper.html,CVPR,2017,https://github.com/yadrimz/DESIRE,11,1/2/2019,0,0,0,tensorflow
575,Densely Connected Attention Propagation for Reading Comprehension,https://nips.cc/Conferences/2018/Schedule?showEvent=11481,NIPS,2018,https://github.com/vanzytay/NIPS2018_DECAPROP,30,1/2/2019,0,0,0,tensorflow
576,f-GANs in an Information Geometric Nutshell,http://papers.nips.cc/paper/6649-f-gans-in-an-information-geometric-nutshell.pdf,NIPS,2017,https://github.com/qulizhen/fgan_info_geometric,10,1/2/2019,0,0,0,pytorch
577,Attend and Predict: Understanding Gene Regulation by Selective Attention on Chromatin,http://papers.nips.cc/paper/7255-attend-and-predict-understanding-gene-regulation-by-selective-attention-on-chromatin.pdf,NIPS,2017,https://github.com/QData/AttentiveChrome,12,1/2/2019,0,0,0,pytorch
578,Adversarial Time-to-Event Modeling,http://proceedings.mlr.press/v80/chapfuwa18a.html,ICML,2018,https://github.com/paidamoyo/adversarial_time_to_event,12,1/2/2019,0,0,0,tensorflow
579,Learning Type-Aware Embeddings for Fashion Compatibility,http://openaccess.thecvf.com/content_ECCV_2018/html/Mariya_Vasileva_Learning_Type-Aware_Embeddings_ECCV_2018_paper.html,ECCV,2018,https://github.com/mvasil/fashion-compatibility,17,1/2/2019,0,0,0,pytorch
580,AON: Towards Arbitrarily-Oriented Text Recognition,http://openaccess.thecvf.com/content_cvpr_2018/papers/Cheng_AON_Towards_Arbitrarily-Oriented_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/huizhang0110/AON,26,1/2/2019,1,0,0,tensorflow
581,Joint Pose and Expression Modeling for Facial Expression Recognition,http://openaccess.thecvf.com/content_cvpr_2018/papers/Zhang_Joint_Pose_and_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/FFZhang1231/Facial-expression-recognition,15,1/2/2019,0,0,0,tensorflow
582,Accelerating Natural Gradient with Higher-Order Invariance,http://proceedings.mlr.press/v80/song18a.html,ICML,2018,https://github.com/ermongroup/higher_order_invariance,11,1/2/2019,0,0,0,tensorflow
583,Finding Influential Training Samples for Gradient Boosted Decision Trees,http://proceedings.mlr.press/v80/sharchilev18a.html,ICML,2018,https://github.com/bsharchilev/influence_boosting,13,1/2/2019,0,0,0,tensorflow
584,Non-Local Deep Features for Salient Object Detection,http://openaccess.thecvf.com/content_cvpr_2017/html/Luo_Non-Local_Deep_Features_CVPR_2017_paper.html,CVPR,2017,https://github.com/AceCoooool/NLFD-pytorch,15,1/2/2019,0,0,0,tensorflow
585,CVAE-GAN: Fine-Grained Image Generation Through Asymmetric Training,http://openaccess.thecvf.com/content_iccv_2017/html/Bao_CVAE-GAN_Fine-Grained_Image_ICCV_2017_paper.html,ICCV,2017,https://github.com/yanzhicong/VAE-GAN,14,1/2/2019,0,0,0,tensorflow
586,Learning Superpixels With Segmentation-Aware Affinity Loss,http://openaccess.thecvf.com/content_cvpr_2018/papers/Tu_Learning_Superpixels_With_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/wctu/SEAL,20,1/2/2019,1,0,0,pytorch
587,Fisher GAN,http://papers.nips.cc/paper/6845-fisher-gan.pdf,NIPS,2017,https://github.com/tomsercu/FisherGAN,11,1/2/2019,0,0,0,pytorch
588,Deep Diffeomorphic Transformer Networks,http://openaccess.thecvf.com/content_cvpr_2018/papers/Detlefsen_Deep_Diffeomorphic_Transformer_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/SkafteNicki/ddtn,13,1/2/2019,0,0,0,tensorflow
589,Synthesizing Robust Adversarial Examples,http://proceedings.mlr.press/v80/athalye18b.html,ICML,2018,https://github.com/prabhant/synthesizing-robust-adversarial-examples,13,1/2/2019,0,0,0,tensorflow
590,AMNet: Memorability Estimation With Attention,http://openaccess.thecvf.com/content_cvpr_2018/papers/Fajtl_AMNet_Memorability_Estimation_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/ok1zjf/AMNet,12,1/2/2019,1,0,0,pytorch
591,Adaptive Skip Intervals: Temporal Abstraction for Recurrent Dynamical Models,https://arxiv.org/abs/1808.04768,NIPS,2018,https://github.com/neitzal/adaptive-skip-intervals,12,1/2/2019,0,0,0,tensorflow
592,Gradient descent GAN optimization is locally stable,http://papers.nips.cc/paper/7142-gradient-descent-gan-optimization-is-locally-stable.pdf,NIPS,2017,https://github.com/locuslab/gradient_regularized_gan,12,1/2/2019,0,0,0,tensorflow
593,Attention in Convolutional LSTM for Gesture Recognition,https://nips.cc/Conferences/2018/Schedule?showEvent=11207,NIPS,2018,https://github.com/GuangmingZhu/AttentionConvLSTM,32,1/2/2019,0,0,0,tensorflow
594,Confident Multiple Choice Learning,http://proceedings.mlr.press/v70/lee17b.html,ICML,2017,https://github.com/chhwang/cmcl,10,1/2/2019,0,0,0,tensorflow
595,Do Deep Neural Networks Suffer from Crowding?,http://papers.nips.cc/paper/7146-do-deep-neural-networks-suffer-from-crowding.pdf,NIPS,2017,https://github.com/CBMM/eccentricity,9,1/2/2019,0,0,0,tensorflow
596,Disentangled Representation Learning GAN for Pose-Invariant Face Recognition,http://openaccess.thecvf.com/content_cvpr_2017/html/Tran_Disentangled_Representation_Learning_CVPR_2017_paper.html,CVPR,2017,https://github.com/zhangjunh/DR-GAN-by-pytorch,21,1/2/2019,0,0,0,pytorch
597,A Unified Feature Disentangler for Multi-Domain Image Translation and Manipulation,https://arxiv.org/abs/1809.01361,NIPS,2018,https://github.com/XenderLiu/UFDN,51,1/2/2019,0,0,0,pytorch
598,Curriculum Dropout,http://openaccess.thecvf.com/content_iccv_2017/html/Morerio_Curriculum_Dropout_ICCV_2017_paper.html,ICCV,2017,https://github.com/pmorerio/curriculum-dropout,9,1/2/2019,0,0,0,tensorflow
599,Input Switched Affine Networks: An RNN Architecture Designed for Interpretability,http://proceedings.mlr.press/v70/foerster17a.html,ICML,2017,https://github.com/philipperemy/tensorflow-isan-rnn,8,1/2/2019,0,0,0,tensorflow
600,Boosting Domain Adaptation by Discovering Latent Domains,http://openaccess.thecvf.com/content_cvpr_2018/papers/Mancini_Boosting_Domain_Adaptation_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/mancinimassimiliano/latent_domains_DA,11,1/2/2019,0,0,0,pytorch
601,Revisiting IM2GPS in the Deep Learning Era,http://openaccess.thecvf.com/content_iccv_2017/html/Vo_Revisiting_IM2GPS_in_ICCV_2017_paper.html,ICCV,2017,https://github.com/lugiavn/revisiting-im2gps,10,1/2/2019,0,0,0,pytorch
602,Neural Aggregation Network for Video Face Recognition,http://openaccess.thecvf.com/content_cvpr_2017/html/Yang_Neural_Aggregation_Network_CVPR_2017_paper.html,CVPR,2017,https://github.com/jinyanxu/Neural-Aggregation-Network-for-Video-Face-Recognition,14,1/2/2019,0,0,0,tensorflow
603,Introspective Neural Networks for Generative Modeling,http://openaccess.thecvf.com/content_iccv_2017/html/Lazarow_Introspective_Neural_Networks_ICCV_2017_paper.html,ICCV,2017,https://github.com/intermilan/inng,8,1/2/2019,0,0,0,tensorflow
604,A Hierarchical Approach for Generating Descriptive Image Paragraphs,http://openaccess.thecvf.com/content_cvpr_2017/html/Krause_A_Hierarchical_Approach_CVPR_2017_paper.html,CVPR,2017,https://github.com/InnerPeace-Wu/im2p-tensorflow,9,1/2/2019,0,0,0,tensorflow
605,Learning a Discriminative Filter Bank Within a CNN for Fine-Grained Recognition,http://openaccess.thecvf.com/content_cvpr_2018/papers/Wang_Learning_a_Discriminative_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/hubeihubei/DFL-CNN-pytorch,13,1/2/2019,0,0,0,pytorch
606,Recovering 3D Planes from a Single Image via Convolutional Neural Networks,http://openaccess.thecvf.com/content_ECCV_2018/html/Fengting_Yang_Recovering_3D_Planes_ECCV_2018_paper.html,ECCV,2018,https://github.com/fuy34/planerecover,16,1/2/2019,1,0,0,tensorflow
607,Decoupled Parallel Backpropagation with Convergence Guarantee,http://proceedings.mlr.press/v80/huo18a.html,ICML,2018,https://github.com/slowbull/DDG,9,1/2/2019,0,0,0,pytorch
608,A Memory Network Approach for Story-Based Temporal Summarization of 360° Videos,http://openaccess.thecvf.com/content_cvpr_2018/papers/Lee_A_Memory_Network_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/sangho-vision/PFMN,6,1/2/2019,1,0,0,pytorch
609,Deep Hand: How to Train a CNN on 1 Million Hand Images When Your Data Is Continuous and Weakly Labelled,http://openaccess.thecvf.com/content_cvpr_2016/html/Koller_Deep_Hand_How_CVPR_2016_paper.html,CVPR,2016,https://github.com/neccam/TF-DeepHand,8,1/2/2019,0,0,0,tensorflow
610,Cross-Domain Self-Supervised Multi-Task Feature Learning Using Synthetic Imagery,http://openaccess.thecvf.com/content_cvpr_2018/papers/Ren_Cross-Domain_Self-Supervised_Multi-Task_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/jason718/game-feature-learning,19,1/2/2019,0,0,0,tensorflow
611,RPAN: An End-To-End Recurrent Pose-Attention Network for Action Recognition in Videos,http://openaccess.thecvf.com/content_iccv_2017/html/Du_RPAN_An_End-To-End_ICCV_2017_paper.html,ICCV,2017,https://github.com/agethen/RPAN,17,1/2/2019,0,0,0,tensorflow
612,Low-Shot Learning With Imprinted Weights,http://openaccess.thecvf.com/content_cvpr_2018/papers/Qi_Low-Shot_Learning_With_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/YU1ut/imprinted-weights,19,1/2/2019,1,0,0,pytorch
613,SpiderCNN: Deep Learning on Point Sets with Parameterized Convolutional Filters,http://openaccess.thecvf.com/content_ECCV_2018/html/Yifan_Xu_SpiderCNN_Deep_Learning_ECCV_2018_paper.html,ECCV,2018,https://github.com/xyf513/SpiderCNN,15,1/2/2019,0,0,0,tensorflow
614,Stochastic Downsampling for Cost-Adjustable Inference and Improved Regularization in Convolutional Networks,http://openaccess.thecvf.com/content_cvpr_2018/papers/Kuen_Stochastic_Downsampling_for_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/xternalz/SDPoint,7,1/2/2019,0,0,0,pytorch
615,AttnGAN: Fine-Grained Text to Image Generation With Attentional Generative Adversarial Networks,http://openaccess.thecvf.com/content_cvpr_2018/papers/Xu_AttnGAN_Fine-Grained_Text_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/Wentong-DST/attn-gan,7,1/2/2019,0,0,0,pytorch
616,Generalizing to Unseen Domains via Adversarial Data Augmentation,http://arxiv.org/abs/1805.12018v1,NIPS,2018,https://github.com/ricvolpi/generalize-unseen-domains,36,1/2/2019,0,0,0,tensorflow
617,Following Gaze in Video,http://openaccess.thecvf.com/content_iccv_2017/html/Recasens_Following_Gaze_in_ICCV_2017_paper.html,ICCV,2017,https://github.com/recasens/Gaze-Following,8,1/2/2019,0,0,0,pytorch
618,Object Contour Detection With a Fully Convolutional Encoder-Decoder Network,http://openaccess.thecvf.com/content_cvpr_2016/html/Yang_Object_Contour_Detection_CVPR_2016_paper.html,CVPR,2016,https://github.com/Raj-08/tensorflow-object-contour-detection,14,1/2/2019,0,0,0,tensorflow
619,ShapeStacks: Learning Vision-Based Physical Intuition for Generalised Object Stacking,http://openaccess.thecvf.com/content_ECCV_2018/html/Oliver_Groth_ShapeStacks_Learning_Vision-Based_ECCV_2018_paper.html,ECCV,2018,https://github.com/ogroth/shapestacks,11,1/2/2019,0,0,0,tensorflow
620,Riemannian approach to batch normalization,http://papers.nips.cc/paper/7107-riemannian-approach-to-batch-normalization.pdf,NIPS,2017,https://github.com/MinhyungCho/riemannian-batch-normalization,6,1/2/2019,0,0,0,tensorflow
621,Reasoning About Fine-Grained Attribute Phrases Using Reference Games,http://openaccess.thecvf.com/content_iccv_2017/html/Su_Reasoning_About_Fine-Grained_ICCV_2017_paper.html,ICCV,2017,https://github.com/jongchyisu/attribute_phrases,7,1/2/2019,0,0,0,tensorflow
622,Deep Learning Under Privileged Information Using Heteroscedastic Dropout,http://openaccess.thecvf.com/content_cvpr_2018/papers/Lambert_Deep_Learning_Under_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/johnwlambert/dlupi-heteroscedastic-dropout,14,1/2/2019,0,0,0,pytorch
623,Multi-Label Image Recognition by Recurrently Discovering Attentional Regions,http://openaccess.thecvf.com/content_iccv_2017/html/Wang_Multi-Label_Image_Recognition_ICCV_2017_paper.html,ICCV,2017,https://github.com/James-Yip/AttentionImageClass,20,1/2/2019,0,0,0,pytorch
624,Adversarial Learning with Local Coordinate Coding,http://proceedings.mlr.press/v80/cao18a.html,ICML,2018,https://github.com/guoyongcs/LCCGAN,7,1/2/2019,0,0,0,pytorch
625,On GANs and GMMs,http://arxiv.org/abs/1805.12462v1,NIPS,2018,https://github.com/eitanrich/gans-n-gmms,10,1/2/2019,0,0,0,tensorflow
626,Banach Wasserstein GAN,http://arxiv.org/abs/1806.06621v1,NIPS,2018,https://github.com/adler-j/bwgan,7,1/2/2019,0,0,0,tensorflow
627,Dynamic Conditional Networks for Few-Shot Learning,http://openaccess.thecvf.com/content_ECCV_2018/html/Fang_Zhao_Dynamic_Conditional_Networks_ECCV_2018_paper.html,ECCV,2018,https://github.com/ZhaoJ9014/Dynamic-Conditional-Networks-for-Few-Shot-Learning.pytorch,8,1/2/2019,1,0,0,pytorch
628,Specular-to-Diffuse Translation for Multi-View Reconstruction,http://openaccess.thecvf.com/content_ECCV_2018/html/Shihao_Wu_Specular-to-Diffuse_Translation_for_ECCV_2018_paper.html,ECCV,2018,https://github.com/wsh312/S2Dnet,8,1/2/2019,0,0,0,tensorflow
629,Deep TextSpotter: An End-To-End Trainable Scene Text Localization and Recognition Framework,http://openaccess.thecvf.com/content_iccv_2017/html/Busta_Deep_TextSpotter_An_ICCV_2017_paper.html,ICCV,2017,https://github.com/VeitL/OCR,13,1/2/2019,1,0,0,tensorflow
630,Self-Organized Text Detection With Minimal Post-Processing via Border Learning,http://openaccess.thecvf.com/content_iccv_2017/html/Wu_Self-Organized_Text_Detection_ICCV_2017_paper.html,ICCV,2017,https://github.com/saicoco/tf-sotd,12,1/2/2019,0,0,0,tensorflow
631,Click Here: Human-Localized Keypoints as Guidance for Viewpoint Estimation,http://openaccess.thecvf.com/content_iccv_2017/html/Szeto_Click_Here_Human-Localized_ICCV_2017_paper.html,ICCV,2017,https://github.com/rszeto/click-here-cnn,5,1/2/2019,0,0,0,tensorflow
632,Learning to Separate Object Sounds by Watching Unlabeled Video,http://openaccess.thecvf.com/content_ECCV_2018/html/Ruohan_Gao_Learning_to_Separate_ECCV_2018_paper.html,ECCV,2018,https://github.com/rhgao/separating-object-sounds,23,1/2/2019,0,0,0,pytorch
633,Transfer Learning via Learning to Transfer,http://proceedings.mlr.press/v80/wei18a.html,ICML,2018,https://github.com/QuebecAI/webcam-transfer-learning-v1,5,1/2/2019,0,0,0,tensorflow
634,Bilevel Programming for Hyperparameter Optimization and Meta-Learning,http://proceedings.mlr.press/v80/franceschi18a.html,ICML,2018,https://github.com/prolearner/hyper-representation,6,1/2/2019,0,0,0,tensorflow
635,Attention Clusters: Purely Attention Based Local Feature Integration for Video Classification,http://openaccess.thecvf.com/content_cvpr_2018/papers/Long_Attention_Clusters_Purely_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/pomonam/AttentionCluster,10,1/2/2019,0,0,0,tensorflow
636,Human Pose Estimation With Parsing Induced Learner,http://openaccess.thecvf.com/content_cvpr_2018/papers/Nie_Human_Pose_Estimation_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/NieXC/pytorch-pil,11,1/2/2019,1,0,0,pytorch
637,SubUNets: End-To-End Hand Shape and Continuous Sign Language Recognition,http://openaccess.thecvf.com/content_iccv_2017/html/Camgoz_SubUNets_End-To-End_Hand_ICCV_2017_paper.html,ICCV,2017,https://github.com/neccam/SubUNets,7,1/2/2019,0,0,0,tensorflow
638,Assessing Generative Models via Precision and Recall,http://arxiv.org/abs/1806.00035v1,NIPS,2018,https://github.com/msmsajjadi/precision-recall-distributions,13,1/2/2019,0,0,0,tensorflow
639,Multimodal Generative Models for Scalable Weakly-Supervised Learning,http://arxiv.org/abs/1802.05335v2,NIPS,2018,https://github.com/mhw32/multimodal-vae-public,4,1/2/2019,1,0,0,pytorch
640,The Description Length of Deep Learning models,https://arxiv.org/abs/1802.07044,NIPS,2018,https://github.com/leonardblier/descriptionlengthdeeplearning,5,1/2/2019,0,0,0,pytorch
641,HiDDeN: Hiding Data with Deep Networks,http://openaccess.thecvf.com/content_ECCV_2018/html/Jiren_Zhu_HiDDeN_Hiding_Data_ECCV_2018_paper.html,ECCV,2018,https://github.com/jirenz/HiDDeN,21,1/2/2019,0,0,0,pytorch
642,Robust Adversarial Reinforcement Learning,http://proceedings.mlr.press/v70/pinto17a.html,ICML,2017,https://github.com/Jekyll1021/RARL,6,1/2/2019,0,0,0,tensorflow
643,Unsupervised holistic image generation from key local patches,http://openaccess.thecvf.com/content_ECCV_2018/html/Donghoon_Lee_Unsupervised_holistic_image_ECCV_2018_paper.html,ECCV,2018,https://github.com/hellbell/KeyPatchGan,6,1/2/2019,0,0,0,tensorflow
644,NeuralFDR: Learning Discovery Thresholds from Hypothesis Features,http://papers.nips.cc/paper/6752-neuralfdr-learning-discovery-thresholds-from-hypothesis-features.pdf,NIPS,2017,https://github.com/fxia22/NeuralFDR,5,1/2/2019,0,0,0,pytorch
645,Diving into the shallows: a computational perspective on large-scale shallow learning,http://papers.nips.cc/paper/6968-diving-into-the-shallows-a-computational-perspective-on-large-scale-shallow-learning.pdf,NIPS,2017,https://github.com/EigenPro/EigenPro-tensorflow,5,1/2/2019,0,0,0,tensorflow
646,Rotation Equivariant Vector Field Networks,http://openaccess.thecvf.com/content_iccv_2017/html/Marcos_Rotation_Equivariant_Vector_ICCV_2017_paper.html,ICCV,2017,https://github.com/dmarcosg/RotEqNet,5,1/2/2019,0,0,0,pytorch
647,"Pixels, Voxels, and Views: A Study of Shape Representations for Single View 3D Object Shape Prediction",http://openaccess.thecvf.com/content_cvpr_2018/papers/Shin_Pixels_Voxels_and_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/daeyun/object-shapes-cvpr18,9,1/2/2019,0,0,0,pytorch
648,Learning K-way D-dimensional Discrete Codes for Compact Embedding Representations,http://proceedings.mlr.press/v80/chen18g.html,ICML,2018,https://github.com/chentingpc/kdcode-lm,8,1/2/2019,0,0,0,tensorflow
649,The Mirage of Action-Dependent Baselines in Reinforcement Learning,http://proceedings.mlr.press/v80/tucker18a.html,ICML,2018,https://github.com/brain-research/mirage-rl,7,1/2/2019,0,0,0,pytorch
650,Predicting Salient Face in Multiple-Face Videos,http://openaccess.thecvf.com/content_cvpr_2017/html/Liu_Predicting_Salient_Face_CVPR_2017_paper.html,CVPR,2017,https://github.com/tonysy/salient-face-in-MUVFET,4,1/2/2019,0,0,0,tensorflow
